Time,TotalHb_Left,smoothed,diff,,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
102.1,-0.05879,,,,0.396205,0.322151,-0.015494,0.175126,0.294005,64.222676,64.009167,0.285862,0.849734,27.75,2.741501,0,0.228302,27,-3,-72,3,89,0
102.2,-0.053294,,,,0.414602,0.345558,-0.010491,0.208779,0.332835,64.151638,63.938128,0.2872,0.846481,27.625,2.801407,0,0.688194,27,-3,-72,3,90,0
102.3,-0.051452,,,,0.419871,0.265391,-0.009301,0.203587,0.24525,64.099869,63.886359,0.288537,0.843228,27.75,2.721741,0,0.466399,26,-3,-72,3,90,0
102.4,-0.051334,,,,0.41197,0.14124,-0.009915,0.195808,0.119171,63.594943,63.886359,0.289875,0.839975,27.625,2.721741,0,0.466399,26,-3,-75,3,90,0
102.5,-0.051367,,,,0.419871,0.158788,-0.010466,0.182872,0.114194,63.742726,64.010724,0.291213,0.836722,27.75,2.875458,0,0.232822,25,-3,-74,3,90,0
102.6,-0.049217,,,,0.409339,0.337744,-0.009008,0.149392,0.250359,63.619919,64.010724,0.292551,0.833469,27.625,2.452133,0,0.005764,25,-3,-75,3,91,0
102.7,-0.045842,,,,0.404081,0.440298,-0.00642,0.118686,0.330237,63.619919,64.081762,0.293131,0.830861,27.625,2.243057,0,0.229147,25,-3,-75,3,91,0
102.8,-0.043367,,,,0.390961,0.285957,-0.004165,0.090703,0.156662,63.671688,64.15695,0.293712,0.828253,27.75,2.033409,0,0.227905,24,-3,-75,3,92,0
102.9,-0.042039,,,,0.385723,0.216884,-0.002954,0.0654,0.062226,63.940536,64.232138,0.294292,0.825645,27.625,1.953423,0,0.23119,24,-3,-73,3,92,0
103,-0.041223,,,,0.375263,0.126247,-0.002239,0.027683,-0.068977,64.557596,64.255557,0.294873,0.823036,27.625,2.243057,0,0.229147,23,-3,-70,3,92,0
103.1,-0.040669,,,,0.383106,0.168843,-0.001994,0.088167,0.025434,64.702081,64.184519,0.295453,0.820428,27.625,2.531364,0,0.227091,23,-3,-69,3,92,0
103.2,-0.039597,,,,0.419871,0.168843,-0.000959,0.206182,0.149141,64.702081,64.11348,0.296439,0.814167,27.75,2.662941,0,0.006682,22,-3,-69,3,93,0
103.3,-0.038528,,,,0.433067,0.280807,0.000231,0.200992,0.26572,64.577717,63.965697,0.297424,0.807905,27.625,2.662132,0,-0.218262,22,-3,-70,3,93,0
103.4,-0.036314,,,,0.438355,0.4536,0.002451,0.195808,0.429926,64.429933,63.817914,0.29841,0.801644,27.625,2.583626,0,-0.442388,21,-3,-71,3,93,0
103.5,-0.03371,,,,0.433067,0.442956,0.004911,0.188042,0.414053,64.354746,63.794495,0.299396,0.795382,27.625,2.371964,0,-0.668185,21,-3,-71,3,94,0
103.6,-0.033396,,,,0.425145,0.265391,0.004826,0.15967,0.191909,64.307126,63.723456,0.300381,0.789121,27.625,2.372131,0,-0.442698,20,-3,-71,3,94,0
103.7,-0.032652,,,,0.422507,0.201664,0.004895,0.126345,0.07455,64.408468,63.65471,0.300786,0.785468,27.625,2.293365,0,-0.21555,20,-3,-71,3,94,0
103.8,-0.034279,,,,0.417236,0.118768,0.003371,0.095779,-0.008663,64.759345,63.582114,0.301191,0.781815,27.625,2.16172,0,-0.217842,19,-3,-69,3,94,0
103.9,-0.034928,,,,0.409339,0.106327,0.002991,0.0654,-0.044939,65.327296,63.509519,0.301597,0.778161,27.75,2.530228,0,0.003296,19,-3,-66,3,94,0
104,-0.033766,,,,0.404081,0.138738,0.004058,0.045248,-0.037704,65.524341,63.45775,0.302002,0.774508,27.625,2.607758,0,0.000845,18,-3,-65,3,94,0
104.1,-0.029196,,,,0.446298,0.36384,0.009103,0.19063,0.340638,65.524341,63.45775,0.302407,0.770855,27.75,2.475662,0,-0.224374,18,-3,-65,3,95,0
104.2,-0.026682,,,,0.46488,0.45893,0.011884,0.211377,0.451169,65.399977,63.386712,0.303221,0.763766,27.625,2.606956,0,-0.222154,17,-3,-66,3,95,0
104.3,-0.026227,,,,0.470202,0.35861,0.012375,0.195808,0.319859,65.275613,63.238929,0.304035,0.756677,27.75,2.372131,0,-0.442698,17,-3,-67,3,95,0
104.4,-0.027234,,,,0.472865,0.148753,0.011599,0.1984,0.111707,65.006764,63.091146,0.304849,0.749588,27.625,2.372131,0,-0.442698,16,-3,-68,3,95,0
104.5,-0.02751,,,,0.47553,0.239803,0.011223,0.182872,0.164194,64.389704,63.067726,0.305663,0.742499,27.625,2.662132,0,-0.218262,15,-3,-71,3,95,0
104.6,-0.027873,,,,0.47553,0.214344,0.011364,0.149392,0.119171,64.268639,63.067726,0.306477,0.735411,27.625,2.662132,0,-0.218262,15,-3,-72,3,95,0
104.7,-0.028349,,,,0.467541,0.239803,0.011166,0.111039,0.09929,64.567747,63.067726,0.306885,0.731975,27.75,2.739082,0,-0.444046,14,-3,-70,3,95,0
104.8,-0.02607,,,,0.459564,0.293691,0.013008,0.080566,0.096811,65.072673,63.067726,0.307294,0.728539,27.625,2.815964,0,-0.444867,14,-3,-68,3,95,0
104.9,-0.025089,,,,0.454253,0.340347,0.014005,0.072977,0.149141,65.662015,63.263129,0.307703,0.725103,27.625,3.161095,0,-0.443447,13,-3,-65,3,95,0
105,-0.025599,,,,0.494221,0.390073,0.013963,0.23221,0.364118,66.094346,63.334167,0.308112,0.721668,27.75,2.95108,0,0.005107,13,-3,-62,3,95,0
105.1,-0.02539,,,,0.512983,0.24491,0.015217,0.258374,0.258034,65.946562,63.334167,0.309781,0.714859,27.625,2.952194,0,0.229505,12,-3,-63,3,95,0
105.2,-0.026216,,,,0.510299,0.146247,0.01441,0.23482,0.119171,65.720857,63.27855,0.311449,0.70805,27.625,2.799614,0,0.462196,11,-3,-64,3,95,0
105.3,-0.024862,,,,0.521046,0.319557,0.015692,0.247892,0.291427,65.297385,63.351145,0.313118,0.701241,27.75,2.244545,0,0.453429,11,-3,-66,3,96,0
105.4,-0.023793,,,,0.518357,0.405879,0.016777,0.247892,0.377211,64.802029,63.475509,0.314787,0.69293,27.75,2.744713,0,0.676409,10,-3,-69,3,96,0
105.5,-0.024011,,,,0.515669,0.350775,0.016737,0.224387,0.294005,64.604984,63.550697,0.316455,0.684619,27.75,2.955383,0,0.678213,9,-3,-70,3,96,0
105.6,-0.023713,,,,0.512983,0.39797,0.016668,0.195808,0.301747,64.955861,63.878566,0.318124,0.676308,27.75,3.164879,0,0.455368,9,-3,-68,3,96,0
105.7,-0.026497,,,,0.496897,0.298853,0.013323,0.15967,0.159171,65.433315,64.259128,0.319384,0.671433,27.625,3.223969,0,0.238593,8,-3,-66,3,95,0
105.8,-0.02738,,,,0.507616,0.288533,0.011699,0.200992,0.196965,65.856787,64.948783,0.320644,0.666557,27.75,2.717781,0,-0.44124,7,-2,-64,3,95,0
105.9,-0.026829,,,,0.548014,0.224512,0.011686,0.316423,0.242697,66.446129,65.728885,0.32329,0.659946,27.625,2.132553,0,-0.440179,7,-2,-61,3,95,0
106,-0.024558,,,,0.550719,0.229604,0.013771,0.305818,0.235045,66.521317,65.911034,0.325936,0.653335,27.625,2.00058,0,-0.668185,6,-2,-60,3,96,0
106.1,-0.02157,,,,0.550719,0.509855,0.01652,0.287314,0.485882,66.446129,65.859265,0.328583,0.646723,27.625,2.292694,0,-0.668185,5,-2,-61,3,96,0
106.2,-0.020839,,,,0.548014,0.499091,0.017251,0.28204,0.485882,66.095252,65.807497,0.331229,0.640112,27.625,2.583458,0,-0.668185,4,-2,-62,3,96,0
106.3,-0.020721,,,,0.548014,0.416444,0.017079,0.258374,0.382457,65.738109,65.931861,0.333875,0.633501,27.75,3.236465,0,-0.668185,4,-2,-64,3,96,0
106.4,-0.024314,,,,0.534512,0.275663,0.013328,0.211377,0.191909,65.57224,65.860822,0.336522,0.62689,27.75,3.176758,0,-0.4462,3,-2,-65,3,96,0
106.5,-0.02624,,,,0.518357,0.342952,0.011511,0.164817,0.2147,65.293019,65.860822,0.339168,0.620278,27.75,2.836975,0,-0.006409,2,-2,-66,3,95,0
106.6,-0.026503,,,,0.502254,0.262826,0.010996,0.141698,0.09929,65.555088,65.884242,0.340555,0.61704,27.625,2.631111,0,0.212984,2,-2,-65,3,95,0
106.7,-0.024986,,,,0.542609,0.270525,0.012716,0.279405,0.258034,66.589571,66.15309,0.341941,0.613802,27.75,2.222038,0,0.649898,1,-2,-60,3,96,0
106.8,-0.023159,,,,0.553426,0.369076,0.015281,0.300524,0.39823,66.934398,66.349344,0.343773,0.60759,27.75,2.349007,0,0.435727,0,-2,-58,3,96,0
106.9,-0.02059,,,,0.556133,0.472281,0.019413,0.279405,0.512749,67.009586,66.420382,0.345604,0.602881,27.625,2.268761,0,-0.003387,0,-2,-58,3,96,0
107,-0.018602,,,,0.542609,0.496403,0.022183,0.258374,0.475175,67.009586,66.420382,0.347436,0.598171,27.625,2.552727,0,-0.22598,0,-2,-58,3,97,0
107.1,-0.021239,,,,0.531816,0.280807,0.019443,0.224387,0.212162,66.658709,66.115932,0.349267,0.593462,27.625,2.967888,0,-0.668185,0,-2,-60,3,96,0
107.2,-0.02396,,,,0.529121,0.285957,0.017081,0.19063,0.194436,66.329039,65.806408,0.351099,0.588752,27.625,2.683296,0,-0.668185,0,-2,-61,3,96,0
107.3,-0.024828,,,,0.515669,0.285957,0.01651,0.136575,0.141632,66.131272,65.241117,0.352931,0.584043,27.75,2.739082,0,-0.444046,0,-2,-62,3,96,0
107.4,-0.02484,,,,0.499575,0.199131,0.016655,0.103403,0.022991,65.965403,64.656418,0.353376,0.581069,27.75,2.583626,0,-0.442388,0,-2,-63,3,96,0
107.5,-0.023099,,,,0.526428,0.316965,0.018573,0.216577,0.247804,66.346355,64.694732,0.353821,0.578096,27.75,2.292862,0,-0.441864,0,-2,-61,3,96,0
107.6,-0.022276,,,,0.537209,0.464266,0.020025,0.266251,0.45383,66.802495,64.966964,0.354308,0.572318,27.75,2.293365,0,-0.21555,0,-2,-59,3,96,0
107.7,-0.022985,,,,0.537209,0.493717,0.019934,0.242659,0.464491,67.419555,65.239197,0.354796,0.56654,27.75,2.584122,0,-0.216599,0,-2,-56,3,96,0
107.8,-0.022556,,,,0.534512,0.403241,0.020745,0.237432,0.361504,67.497477,65.310235,0.355284,0.560762,27.75,2.662132,0,-0.218262,0,-2,-55,3,96,0
107.9,-0.022883,,,,0.529121,0.296271,0.021065,0.219179,0.250359,67.29971,65.411576,0.355772,0.554984,27.75,2.584122,0,-0.216599,0,-2,-56,3,96,0
108,-0.02165,,,,0.518357,0.283381,0.022814,0.180289,0.189383,67.29971,65.441879,0.356259,0.549206,27.75,2.584122,0,-0.216599,0,-2,-56,3,96,0
108.1,-0.021602,,,,0.504934,0.252581,0.023521,0.131458,0.109221,67.263346,65.489498,0.356747,0.543428,27.75,2.451309,0,-0.218875,0,-2,-57,3,96,0
108.2,-0.02066,,,,0.486202,0.260263,0.02484,0.098319,0.094333,66.454569,65.416052,0.357235,0.53765,27.625,2.662132,0,-0.218262,0,-2,-61,3,96,0
108.3,-0.020296,,,,0.47553,0.327343,0.025085,0.088167,0.151647,66.416255,65.342606,0.357278,0.534845,27.625,2.95108,0,0.005107,0,-2,-61,3,96,0
108.4,-0.02277,,,,0.504934,0.374317,0.022549,0.226994,0.338036,66.876303,65.570676,0.35732,0.532041,27.75,2.95108,0,0.005107,0,-2,-59,3,96,0
108.5,-0.025456,,,,0.515669,0.36384,0.020521,0.226994,0.356279,67.336352,65.846365,0.358327,0.526563,27.75,2.95108,0,0.005107,0,-2,-56,3,95,0
108.6,-0.025812,,,,0.494221,0.293691,0.02064,0.19063,0.232498,67.871588,66.043409,0.359334,0.521086,27.625,2.875458,0,0.232822,0,-2,-54,3,95,0
108.7,-0.024392,,,,0.488874,0.316965,0.022877,0.188042,0.255474,68.331637,66.271479,0.360341,0.515609,27.75,2.664078,0,0.231606,0,-1,-51,3,96,0
108.8,-0.021846,,,,0.480863,0.288533,0.025422,0.172547,0.204558,68.610857,66.570588,0.361348,0.510132,27.75,2.874329,0,0.007594,0,-1,-50,3,96,0
108.9,-0.019343,,,,0.47553,0.275663,0.028047,0.141698,0.171737,68.577756,66.880112,0.362356,0.504654,27.75,2.87352,0,-0.217654,0,-1,-50,3,97,0
109,-0.017909,,,,0.459564,0.247465,0.029733,0.103403,0.111707,68.638362,66.880112,0.363363,0.499177,27.75,2.816437,0,-0.221555,0,-1,-50,3,97,0
109.1,-0.021441,,,,0.448948,0.189015,0.026097,0.078035,0.032771,68.698968,66.880112,0.364327,0.496504,27.75,2.606476,0,-0.445166,0,-1,-49,3,96,0
109.2,-0.024378,,,,0.448948,0.301437,0.022307,0.146826,0.189383,68.598654,67.06402,0.365291,0.493832,27.75,2.684715,0,-0.00159,0,-1,-50,3,96,0
109.3,-0.026468,,,,0.47553,0.257701,0.020496,0.219179,0.255474,69.658747,67.397353,0.368242,0.488846,27.75,2.479012,0,0.441226,0,-1,-45,3,95,0
109.4,-0.023101,,,,0.46488,0.311783,0.02393,0.180289,0.263157,70.467524,67.95175,0.371192,0.48386,27.75,2.610321,0,0.446775,0,-1,-41,3,96,0
109.5,-0.021742,,,,0.462221,0.298853,0.025565,0.177707,0.240145,70.849651,68.415699,0.374142,0.478874,27.75,2.819778,0,0.448272,0,-1,-39,3,96,0
109.6,-0.020405,,,,0.459564,0.270525,0.026913,0.169969,0.209626,71.213287,68.909952,0.377092,0.473888,27.75,2.664078,0,0.231606,0,-1,-37,3,96,0
109.7,-0.019578,,,,0.4516,0.270525,0.027934,0.139136,0.181813,71.576923,69.322382,0.380042,0.468902,27.75,2.950287,0,-0.219313,0,-1,-35,3,97,0
109.8,-0.021927,,,,0.441001,0.163813,0.026395,0.100861,0.04257,71.859752,69.734811,0.382993,0.463916,27.75,2.661644,0,-0.44322,0,-1,-34,3,96,0
109.9,-0.024074,,,,0.422507,0.211806,0.024279,0.067924,0.037668,71.704153,69.840074,0.385943,0.45893,27.75,2.662132,0,-0.218262,0,-1,-34,3,96,0
110,-0.028558,,,,0.419871,0.116277,0.020139,0.060354,-0.035291,71.548554,70.024433,0.387929,0.456617,27.75,2.606956,0,-0.222154,0,-1,-35,3,95,0
110.1,-0.026863,,,,0.443649,0.283381,0.021899,0.195808,0.275987,71.641501,70.380384,0.389914,0.454304,27.75,2.531364,0,0.227091,0,-1,-35,3,95,0
110.2,-0.02368,,,,0.454253,0.267957,0.025297,0.213976,0.26572,71.641501,70.485648,0.393913,0.450178,27.625,2.3218,0,0.225871,0,-1,-35,3,96,0
110.3,-0.023512,,,,0.454253,0.283381,0.025686,0.1984,0.255474,71.744407,70.842277,0.397912,0.446051,27.75,2.114296,0,0.447798,0,-1,-34,3,96,0
110.4,-0.025517,,,,0.454253,0.262826,0.024315,0.195808,0.250359,72.054814,71.038129,0.40191,0.441925,27.75,2.243057,0,0.229147,0,0,-33,3,95,0
110.5,-0.02828,,,,0.446298,0.166328,0.022071,0.175126,0.126647,72.239822,71.467651,0.405909,0.437798,27.75,2.111656,0,0.001459,0,0,-32,3,95,0
110.6,-0.030819,,,,0.43571,0.219426,0.020396,0.136575,0.151647,72.340136,71.812479,0.409908,0.433672,27.625,2.531364,0,0.227091,0,0,-31,3,94,0
110.7,-0.03238,,,,0.430425,0.176398,0.019668,0.103403,0.059765,72.440449,71.891575,0.413906,0.429545,27.75,2.530228,0,0.003296,0,0,-31,3,94,0
110.8,-0.032199,,,,0.417236,0.237251,0.020375,0.075506,0.091856,71.844307,71.970671,0.415919,0.427732,27.75,2.3218,0,0.225871,0,0,-34,3,94,0
110.9,-0.033335,,,,0.404081,0.071656,0.019775,0.047763,-0.088125,71.417656,72.225052,0.417932,0.425918,27.75,2.452133,0,0.005764,0,0,-36,3,94,0
111,-0.033822,,,,0.398829,0.103843,0.019698,0.037713,-0.068977,71.584174,73.057843,0.419945,0.424105,27.75,2.398842,0,-6.10E-05,0,0,-35,3,94,0
111.1,-0.038009,,,,0.433067,0.221968,0.016309,0.200992,0.219778,71.220537,73.785813,0.421958,0.422292,27.75,2.320656,0,0.00238,0,0,-37,3,93,0
111.2,-0.043024,,,,0.4516,0.183964,0.01209,0.219179,0.204558,71.009394,74.212464,0.426261,0.419103,27.75,2.451309,0,-0.218875,0,0,-38,3,92,0
111.3,-0.045265,,,,0.443649,0.234701,0.010682,0.200992,0.247804,70.6889,74.378982,0.430565,0.415914,27.75,2.16256,0,0.007313,0,0,-39,3,91,0
111.4,-0.044911,,,,0.454253,0.239803,0.011924,0.203587,0.24525,70.844499,74.302479,0.434869,0.412725,27.75,2.16172,0,-0.217842,0,0,-39,3,92,0
111.5,-0.045587,,,,0.448948,0.262826,0.012181,0.182872,0.247804,71.000098,74.302479,0.439173,0.409536,27.75,2.319344,0,-0.444654,0,0,-38,3,91,0
111.6,-0.046382,,,,0.443649,0.183964,0.012856,0.149392,0.141632,70.988975,74.381802,0.443476,0.406347,27.75,2.398033,0,-0.222758,0,0,-38,4,91,0
111.7,-0.04769,,,,0.43571,0.133738,0.012464,0.111039,0.049932,70.909878,74.381802,0.445767,0.404971,27.75,2.475662,0,-0.224374,0,0,-38,4,91,0
111.8,-0.051141,,,,0.414602,0.103843,0.009155,0.080566,-0.013515,71.164116,74.209532,0.448058,0.403595,27.75,2.189674,0,-0.223365,0,0,-37,4,90,0
111.9,-0.058574,,,,0.417236,0.007899,0.001432,0.057833,-0.121458,71.125406,73.777602,0.450349,0.40222,27.75,2.190491,0,-0.000972,0,0,-37,4,89,0
112,-0.065628,,,,0.401454,0.049494,-0.004993,0.025178,-0.1072,70.546459,73.272101,0.455225,0.400844,27.75,1.981895,0,-0.223977,0,0,-40,4,87,0
112.1,-0.065365,,,,0.427784,0.224512,-0.004245,0.175126,0.194436,70.082509,72.888959,0.460101,0.399468,27.75,2.397385,0,-0.668185,0,0,-43,4,87,0
112.2,-0.065009,,,,0.441001,0.24491,-0.003123,0.208779,0.270851,69.618559,72.549976,0.464808,0.396998,27.75,2.397385,0,-0.668185,0,0,-45,4,87,0
112.3,-0.065566,,,,0.446298,0.211806,-0.002669,0.19063,0.224862,69.154609,72.286972,0.469515,0.394528,27.75,2.397545,0,-0.445468,0,0,-47,4,87,0
112.4,-0.064789,,,,0.448948,0.204197,-0.000744,0.193218,0.219778,69.114729,71.597317,0.474222,0.392058,27.75,2.528931,0,-0.444349,0,0,-47,4,88,0
112.5,-0.066847,,,,0.443649,0.158788,-0.001789,0.175126,0.149141,68.948211,70.854972,0.478929,0.389588,27.75,2.320656,0,0.00238,0,0,-48,4,87,0
112.6,-0.073161,,,,0.433067,0.079066,-0.007445,0.134016,0.022991,69.251241,69.966083,0.483636,0.387118,27.75,2.454758,0,0.454971,0,1,-47,4,86,0
112.7,-0.078162,,,,0.425145,0.168843,-0.012216,0.100861,0.067152,69.562698,69.200449,0.486052,0.386023,27.75,2.373459,0,0.008248,0,1,-45,4,85,0
112.8,-0.080608,,,,0.41197,0.199131,-0.014251,0.0654,0.067152,69.489252,68.694948,0.488468,0.384929,27.75,2.452133,0,0.005764,0,1,-45,4,84,0
112.9,-0.082189,,,,0.404081,0.133738,-0.015424,0.040223,-0.008663,69.076823,68.438118,0.490884,0.383835,27.75,2.16172,0,-0.217842,0,1,-48,4,84,0
113,-0.082341,,,,0.422507,0.211806,-0.014999,0.136575,0.161682,68.946445,68.055991,0.4933,0.38274,27.75,2.030907,0,-0.444146,0,1,-48,4,84,0
113.1,-0.082237,,,,0.443649,0.216884,-0.013871,0.213976,0.258034,68.64716,67.544738,0.497997,0.380863,27.75,2.319839,0,-0.22113,0,1,-50,4,84,0
113.2,-0.083582,,,,0.446298,0.166328,-0.014483,0.188042,0.164194,68.595878,67.284851,0.502694,0.378985,27.75,2.319839,0,-0.22113,0,1,-50,4,84,0
113.3,-0.085624,,,,0.4516,0.209268,-0.015957,0.185456,0.186858,67.959515,66.945868,0.507391,0.377107,27.75,2.529419,0,-0.22052,0,1,-53,4,83,0
113.4,-0.088178,,,,0.448948,0.209268,-0.017769,0.175126,0.189383,67.826181,67.021847,0.512088,0.37523,27.75,2.87352,0,-0.217654,0,1,-54,4,83,0
113.5,-0.090475,,,,0.441001,0.199131,-0.019528,0.134016,0.164194,68.577594,66.978704,0.5142,0.373352,27.75,2.796188,0,-0.215984,0,1,-50,4,82,0
113.6,-0.091828,,,,0.419871,0.176398,-0.020228,0.0654,0.057305,68.620737,66.867593,0.516312,0.371474,27.75,3.161568,0,-0.218716,0,1,-50,4,82,0
113.7,-0.092955,,,,0.41197,0.209268,-0.021055,0.015173,0.020549,68.519396,66.723108,0.518593,0.370691,27.75,2.950287,0,-0.219313,0,1,-50,4,82,0
113.8,-0.095554,,,,0.398829,0.103843,-0.023232,-0.017205,-0.11671,68.441474,66.603986,0.520874,0.369908,27.75,2.739082,0,-0.444046,0,2,-51,4,81,0
113.9,-0.099773,,,,0.383106,0.003028,-0.027264,-0.046909,-0.241042,68.021305,66.484864,0.523155,0.369124,27.75,2.528931,0,-0.444349,0,2,-53,4,81,0
114,-0.101925,,,,0.409339,0.106327,-0.029193,0.121238,0.035219,67.561257,65.930467,0.525436,0.368341,27.75,2.081795,0,-0.216181,0,2,-55,4,80,0
114.1,-0.101312,,,,0.441001,0.214344,-0.027974,0.19063,0.219778,67.227924,65.597134,0.530219,0.366909,27.75,2.662941,0,0.006682,0,2,-57,4,80,0
114.2,-0.101959,,,,0.43571,0.260263,-0.027521,0.167392,0.235045,66.733671,65.597134,0.535001,0.365477,27.75,2.741501,0,0.228302,0,2,-59,4,80,0
114.3,-0.101805,,,,0.441001,0.242356,-0.027018,0.164817,0.219778,67.70646,65.597134,0.539783,0.364045,27.75,2.740372,0,0.004204,0,2,-54,4,80,0
114.4,-0.101399,,,,0.438355,0.314373,-0.026293,0.157099,0.273419,68.457872,65.549515,0.544566,0.362612,27.75,2.81723,0,0.001744,0,2,-51,4,80,0
114.5,-0.103423,,,,0.430425,0.176398,-0.027987,0.118686,0.08938,68.104783,65.448173,0.549348,0.36118,27.75,2.032242,0,0.003906,0,2,-52,4,80,0
114.6,-0.105814,,,,0.422507,0.126247,-0.030229,0.072977,-0.011089,67.838776,65.303689,0.551849,0.360531,27.625,1.951401,0,-0.21847,0,2,-54,4,79,0
114.7,-0.1082,,,,0.406709,0.12126,-0.032814,0.032695,-0.066578,67.509106,65.182624,0.554351,0.359882,27.75,2.081795,0,-0.216181,0,2,-55,4,79,0
114.8,-0.108543,,,,0.406709,0.123753,-0.033182,0.017673,-0.068977,67.2834,64.98637,0.556852,0.359233,27.625,1.870811,0,-0.216816,0,2,-57,4,79,0
114.9,-0.109082,,,,0.390961,0.163813,-0.033385,-0.024648,-0.076166,66.754665,64.714138,0.561655,0.358585,27.75,2.372131,0,-0.442698,0,3,-59,4,79,0
115,-0.108202,,,,0.398829,0.146247,-0.032594,0.055314,-0.001376,65.955633,64.636216,0.566458,0.357936,27.75,1.951401,0,-0.21847,0,3,-63,4,79,0
115.1,-0.108897,,,,0.430425,0.239803,-0.033004,0.195808,0.255474,65.811149,64.565178,0.571262,0.356719,27.75,2.03141,0,-0.220113,0,3,-64,4,79,0
115.2,-0.11048,,,,0.43571,0.176398,-0.034281,0.180289,0.164194,66.21552,64.565178,0.576065,0.355502,27.75,2.030739,0,-0.668185,0,3,-62,4,78,0
115.3,-0.113061,,,,0.438355,0.143743,-0.036668,0.169969,0.104253,66.675569,64.339472,0.580868,0.354286,27.75,1.741158,0,-0.44364,0,3,-60,4,78,0
115.4,-0.115616,,,,0.441001,0.126247,-0.039268,0.172547,0.094333,66.796634,64.238131,0.585671,0.353069,27.75,1.950729,0,-0.668185,0,3,-59,4,77,0
115.5,-0.115861,,,,0.438355,0.148753,-0.039082,0.146826,0.104253,67.177586,64.13679,0.590474,0.351593,27.75,1.951401,0,-0.21847,0,3,-57,4,77,0
115.6,-0.115786,,,,0.422507,0.214344,-0.03933,0.100861,0.09929,67.327012,64.065751,0.592776,0.350767,27.75,2.085342,0,0.461703,0,3,-56,4,77,0
115.7,-0.115525,,,,0.414602,0.178919,-0.03915,0.060354,0.020549,67.131609,63.796903,0.595078,0.34994,27.75,2.509026,0,0.464845,0,3,-57,4,77,0
115.8,-0.117579,,,,0.393582,0.118768,-0.041566,0.022675,-0.088125,65.963418,63.528054,0.597379,0.349113,27.625,2.669441,0,0.906182,0,3,-63,4,77,0
115.9,-0.118302,,,,0.388341,0.024984,-0.042591,0.002695,-0.189807,65.164387,63.452866,0.599681,0.348286,27.75,2.665543,0,0.456502,0,3,-67,4,77,0
116,-0.119191,,,,0.417236,0.071656,-0.043023,0.139136,0.022991,65.187806,63.452866,0.601983,0.34746,27.75,2.531364,0,0.227091,0,4,-67,4,77,0
116.1,-0.120002,,,,0.433067,0.181441,-0.044026,0.1984,0.166707,65.258844,63.452866,0.605488,0.346477,27.75,2.399971,0,0.222616,0,4,-67,4,76,0
116.2,-0.118244,,,,0.430425,0.257701,-0.042504,0.164817,0.219778,65.111061,63.234949,0.608993,0.345494,27.75,2.451309,0,-0.218875,0,4,-67,4,77,0
116.3,-0.118541,,,,0.427784,0.209268,-0.043301,0.15967,0.161682,65.306463,63.217971,0.612498,0.344511,27.75,2.373459,0,0.008248,0,4,-66,4,77,0
116.4,-0.118646,,,,0.427784,0.216884,-0.043917,0.15196,0.156662,65.532168,63.217971,0.613701,0.343527,27.75,2.372627,0,-0.217218,0,4,-65,4,77,0
116.5,-0.120223,,,,0.422507,0.166328,-0.046028,0.113587,0.064688,65.61009,63.678019,0.615618,0.342544,27.75,2.372131,0,-0.442698,0,4,-65,4,76,0
116.6,-0.122173,,,,0.406709,0.061794,-0.048551,0.0654,-0.07856,65.558322,64.161487,0.617536,0.342129,27.75,2.451309,0,-0.218875,0,4,-65,4,76,0
116.7,-0.123499,,,,0.401454,0.044583,-0.050254,0.027683,-0.128572,65.102181,64.109718,0.619454,0.341714,27.75,2.528931,0,-0.892021,0,4,-67,4,76,0
116.8,-0.124137,,,,0.388341,0.054411,-0.051482,0.005188,-0.159284,64.49435,64.109718,0.621371,0.341299,27.75,2.738922,0,-0.668185,0,4,-70,4,76,0
116.9,-0.121926,,,,0.38049,0.093917,-0.050247,0.002695,-0.121458,64.298096,63.985354,0.623289,0.340883,27.75,2.528931,0,-0.444349,0,4,-71,4,76,0
117,-0.119351,,,,0.425145,0.194071,-0.047876,0.193218,0.199494,63.893725,63.916607,0.625206,0.340727,27.75,2.240578,0,-0.443835,0,4,-73,4,77,0
117.1,-0.119843,,,,0.430425,0.201664,-0.047934,0.195808,0.2147,63.673261,63.722109,0.627615,0.34025,27.75,2.453278,0,0.230381,0,4,-75,4,77,0
117.2,-0.122474,,,,0.430425,0.106327,-0.050967,0.177707,0.084432,63.603127,63.651974,0.630023,0.339773,27.75,2.244545,0,0.453429,0,4,-75,4,76,0
117.3,-0.123005,,,,0.433067,0.176398,-0.052257,0.182872,0.151647,63.727491,63.776338,0.632431,0.339295,27.75,2.323273,0,0.449334,0,4,-74,4,76,0
117.4,-0.123595,,,,0.425145,0.158788,-0.053411,0.157099,0.121662,63.77511,63.899145,0.634839,0.338818,27.75,2.532822,0,0.450859,0,4,-74,4,76,0
117.5,-0.123464,,,,0.422507,0.15126,-0.053828,0.116136,0.062226,63.822729,64.119609,0.637248,0.338341,27.75,2.454758,0,0.454971,0,4,-74,4,76,0
117.6,-0.120053,,,,0.414602,0.237251,-0.050949,0.078035,0.104253,63.699922,64.340072,0.638453,0.33802,27.75,2.373459,0,0.008248,0,4,-74,4,76,0
